Hotel ID,Hotel name,Hotel URL,Stars (class),"x,y coordinates",pros,cons,author ID,creation_date
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"Very good place to stay in, reception is excellent. Room was clean 
Did not try their food 
Only thing to improve is housekeeping: no periodic daily housekeeping, but upon asking they clean very will 
I recommend this place","Only thing to improve is housekeeping: no periodic daily housekeeping, but upon asking they clean very will",462141496,2021-02-13 12:16:11
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"Clean, huge room and helpful workers",There is no hot water for while in bathroom,451662063,2021-02-11 14:28:56
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"new hotel, the location and the staff.","the room was clean, but the main corridor on 4th floor was not clean and smelly.
Hope you would take this comment in a positive way.",9808876,2021-02-02 12:49:57
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,breakfast was excellent,,14439948,2021-01-01 16:13:31
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,Pool,"Check in & out timing should be shorter, i wait in reception half hour for check in. And i sit down 5 min to check out.  Thats not good for 4star hotel",205648920,2020-11-13 07:37:02
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"Stuff 
Room 
Breakfast",The coffee shop close early (Thursday 9:00 pm),14151962,2020-11-13 07:06:06
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Very spacious room with all things one needs for a longer stay. Kind staff and the best Um Ali of all of Saudi Arabia. The cook is a very good one.,The swimmingpool was closed for some renovation.,76790474,2022-04-24 15:51:41
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"the location was very good, the colors of the place and it's calmness ..","the amount of cleaning was not that accurate, service took a little longer , the wifi was too bad..",506278846,2021-12-21 08:11:06
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"Rooms are big, modern and fully furnished",Shower floor dirty with fungus,102554156,2021-07-24 14:27:05
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Location,"They didn’t allow for late checkout till 2pm.
No enough parking.",1121038,2021-07-09 15:05:25
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"friendly stuff, free wifi, food",all good,13325803,2021-07-01 06:58:11
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Location,Nothing,4728217,2021-06-23 14:25:46
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Excellent value for money. Very spacious rooms well furnished,Only one small window in the room with no view facing directly other room s windows distanced of just few meters,130443691,2021-06-02 15:12:40
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"Prime location, cozy stay, quite good to stay in with great value for money.",Accor points will not be registered through Booking.com,5338133,2021-05-25 09:54:55
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"Location 
Price","Bed 🛌not good enough 
Also TV is too much far from bed
Lights not good",36739015,2020-12-26 13:46:31
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Location. And clean,"No conditioner in room 
No coffee maker in studio room",11610785,2020-10-13 21:38:20
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,The location is great. The bed itself is very comfortable within a large room.,It’s a bit expensive specially after adding the 15% tax.,182401156,2020-07-29 13:51:19
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"LOCATION,CLEANESS,ATTITUDE OF STAFF",,233845498,2020-01-23 12:09:22
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,,"noisy hotel, u can hear ur neighbor room as if they are in ur room, i couldnt sleep for many nights from kids playing after midnight",344318409,2020-01-13 16:28:24
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,The room is spacious,,92588190,2019-12-31 07:33:27
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Everything was great! Nice location! Big and clean rooms! Helpful stuff :),"One of the reasons I choose hotel was a Spa and wellness inside, but unfortunately no options for women. Wish one day tourism in this beautiful country will reach this level as well ❤️",15014928,2019-12-08 16:02:27
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,,room didnt smell do good!,13250249,2019-11-25 12:51:18
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,New,,7551930,2019-11-22 12:37:44
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"Room is spacious, has a fully equipped kitchenette, and quiet.
The lobby, reception area, and hallways always smell pleasant. 
Free parking basement is an appreciate addition.",Parking spaces are kinda tight,136372196,2019-11-16 13:41:42
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"Room was big, clean, well furnished & equipped with good kitchen area",Just the shower water draining was not good.,97415479,2019-10-17 16:47:50
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Location,Room and toilet were not clean enough,72580232,2019-10-14 15:42:22
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Room size and location are good.,"No hair dryer provided.

Water provided only on day 1 and upon enquiring on day 2, was told that the hotel policy is to provide water bottles upon welcome only. That’s quite cheap policy as it’s a cost of only couple of riyals. 

Room service didn’t clean the room on day 2 and had to call them in the evening upon returning from work.",297560526,2019-09-30 11:37:42
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,Great place. Nice team.,,350104051,2019-09-25 14:30:32
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"staff friendly, and location is close to work; 
the room interior , colours and layout is nicely done.  
Kitchenette has everything one needs.","it said there is sound proof/ insulation there was nothing of the sort, i asked for a quiet room, i was given a room facing elevators, and connecting to another room which was separated by only one door (not double like in hotels) so you could hear everything. there was sound form the next room, corridor and outside (construction work!).   
a guest had a melt down at 3:30 AM for about an hour which we could all hear and woke everyone up.
when i asked for another room the next day, i was told they only had one floor ready for guests! so very limited rooms they could offer me, all more or less the same : near elevator and noisy others! so I left.",67998,2019-09-06 10:24:51
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,nothing,"no one of the employees know how to do any thing.
some strange made up rules by hotel manager which says that food delivery is not allowed to the hotel",207968482,2022-03-04 18:17:46
4570094,Adagio Aparthotel Jeddah Malik Road,https://www.booking.com/hotel/sa/adagio-aparthotel-jeddah-malik-road.html,4.0,39.1216780129653,21.6029906707738,"location only ,,","Reception No nothing about Hospitality ..
No GM at the property i am sure ,,
Department leaders are Invisible,, 
i have photo for the dust and bathroom was not cleaned well ,,  the price is so expensive for Negative Hotel.

Tilling the truth will improve the quality maybe.",186529098,2022-02-23 23:57:10
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,,Some workers were working at 3:00AM with heavy equipment,6769935,2022-04-27 20:17:53
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"Breakfast,staff, cleanliness",Room space very small width,58041686,2022-04-08 16:00:53
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"as expected , it’s more serving quick business stay
food is good 
staff are all nice 
location is amazing ,near a big mall",then need to maintain the bathroom,72236619,2022-03-24 03:29:57
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"I had a great stay. Friendly staff, good location, clean facilities and, above all fantastic breakfast.",,225696618,2022-01-30 14:45:59
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,location,there was not hot water,357121290,2022-01-29 06:20:26
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,,Facilities and chargeable for breakfast,91531207,2022-01-05 22:56:03
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,Service and quality are high against the price.,"Within the price, nothing to mention.",29623358,2021-12-20 12:26:57
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"Friendly Staff
Location in the center of the city
Breakfast was very good in taste & variety",nothong,51595766,2021-12-19 20:10:40
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,The people working are very friendly,Mone,11215471,2021-10-28 20:24:01
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,Location of the hotel,"Home service
They leeave the room dirty without cleaning",0,2021-10-19 12:41:45
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,Cleanliness is very good. Reception was very cooperative.,More good room service. Location is in  very busy road.,239920326,2021-08-16 20:54:12
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"It was convenient as it had an OK location and I needed a few hours of sleep before continuing my trip, clean and the bed was comfortable",The bathroom was too small,101787047,2021-07-22 11:28:45
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,everything,,85730867,2021-06-27 08:43:36
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,Grate place,,115824864,2021-06-24 14:53:38
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"The hotel is nice clean and comfortable , reception staff was very delightful",ac and bed was very perfect,492021472,2021-06-16 13:02:52
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"Breakfast was very good , place was quite","There was no hot water , when i have complain they answerd that there is alot of rooms in hotle which making them shorteage of hot water , which was very bad answer to answer guest likr this .
As i was to busy i didn't had time to make complain to mangment",6602421,2021-06-14 08:22:45
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,Easy approach on road.,Tight space for washroom.,30115471,2021-06-12 13:28:06
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"Covid-19 Precautions - the hotel continues to take the threat seriously and every effort to keep social distancing, very clean and sterile rooms and wearing of face masks is encouraged and in respect of wearing masks enforced.
As always Breakfast. There is a good selection of foods to cater for all tastes. The service is usually top draw also but on my second morning it was not quite up to the standards I expect, although we alI have slightly off-days but as I still enjoyed my breakfast we can perhaps excuse this minor drop in standards  on this occasion.","The In-Hotel Delicatessen - Although not directly the responsibility of the hotel they do allow an outside company to offer drinks, snacks etc on the lobby floor. I had never tried it before but on this occasion as I was feeling a little peckish around 5.30 pm I decided to try it out. I ordered a coffee, one brownie bar and two cans of small Mountain Dew soft drinks.

I paid the bill through my phone and thought I had paid SAR 55 as that is what I thought I heard and believed that was reasonable. Later that evening I checked my phone to discover that I had actually paid SAR 85. I was shocked. I checked the bill and saw that the SMALL CANS OF MOUNTAIN DEW had cost me SAR 15 each. I could not believe it. This was absolute daylight robbery. 
For sure, I will stay at the Centro again, but I will NEVER enter that delicatessen again. I warn all future guests at this hotel to be aware of the exorbitant prices this little shop charges and I would suggest the Centro hotel management take a little more interest in what their sub-tenants are doing and how they are ripping off their hotel guests..",13975565,2021-06-11 18:59:49
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,All good,They Don’t care about the water in fridge,472148458,2021-05-15 20:57:37
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,,"No prayer carpet, had to ask for one",110030229,2021-05-15 14:12:22
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,"Not the first time I have stayed here. The rooms are very comfortable and they provide everything you need for a short stay.
I raved about the breakfast last time and am happy to do the same this time even in these difficult Covid-19 times. There is something to satisfy all tastes and needs and once again the breakfast were friendly and very helpful.
Obviously in these troubled times one's personal safety is of utmost importance and it was clear from the start that they had well developed protocols to deal with the pandemic","Sorry, nothing to say.",13975565,2021-04-13 09:22:25
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,,The shower had not hot water so I had to take the shower with cold water,57689763,2021-04-07 21:16:11
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,,No hot water for shower,0,2021-04-01 14:56:57
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,Quick and easy check in and check out.,Very small Bathroom,303072183,2021-03-27 07:54:19
1786684,Centro Shaheen Jeddah by Rotana,https://www.booking.com/hotel/sa/centro-shaheen-jeddah-by-rotana.html,4.0,39.1812469437718,21.5238069371328,Nice,Nice,173377256,2021-03-25 19:38:42
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,"The staff is very friendly and providing an excellent service except, very nice gym equipment, the room was clean and the facilities were good",The breakfast chef who was persistent to cook my omelette his way not how I like,2450027,2021-10-10 23:27:10
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,"Very nice staff , nice rooms and breakfast",6674729,2021-07-24 06:56:27
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,"Staff are friendly, the place is very comfortable and clean , easy to access,",,77564935,2021-04-29 18:21:25
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,the location and service.,breakfast to start at 6 AM instead of 7 AM.,74967264,2021-03-30 08:19:14
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,Staff staff staff are the big value of this hotel.,"Tvs, fuzzy screens, no channel variety",7556162,2021-02-28 13:22:27
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,About location cleanliness and toiletries,Nothing,75891498,2019-11-04 02:24:31
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,One of the receiption guy was kind,"Everything is not relevant to 4 star hotel

No room service
No iron",216224296,2022-03-24 19:12:42
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,"The room, breakfast, cleaniness.","This is my 4th stay. The place used to be better in service.
Staff were terrible
Room service never pickup the phone",15265915,2022-03-08 07:48:25
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,"Location, room design, and breakfast","Cleaning, condition of furniture, parking",189398993,2021-09-16 09:28:01
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,So far the  food is good,"The amenities not available like the pools,the overlooking area,the saunas",447141505,2021-08-01 12:54:12
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,Facilities are old and outdated. Not well maintained.,0,2021-03-20 14:38:13
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,Good property,"Staff behavior not good 
Very slow reception service",92231680,2019-11-23 23:55:10
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,The Location,The parking,,2021-01-06 12:06:02
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,Clean and nice property,Staff communication,,2020-06-29 14:23:56
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,Only location is good,"Not qualified staff 
Very small room 
Taking long time to check in since they didn’t find my reservation
Also long time for checkout
Not able to provide iron machine
They didn’t clean the day at the 2nd day 
Their food not having good taste 

We can’t consider it as hotel 

It is only furnished apartment 

The value we paid is much higher than the benefit and services",,2022-03-25 17:52:32
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,J ai adoré l accueil. Les personnels  étaient  agréablement  courtois. J y retournerais  c est sûr,Tout vas bien.rien à dire,0,2021-09-08 15:52:16
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,336275933,2022-05-07 18:36:33
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,0,2022-04-24 22:48:52
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,111956637,2022-03-31 13:27:08
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,248788759,2021-09-20 19:56:44
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,100215855,2021-08-24 14:50:24
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,17042565,2021-04-13 04:28:30
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,7556162,2021-04-07 17:35:38
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,14516102,2021-02-22 05:36:59
1736651,Grand Park Hotel,https://www.booking.com/hotel/sa/grand-park-jeddah.html,4.0,39.1580066084862,21.5967918245306,,,2439994,2020-08-04 13:52:01
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,I don't have word to say more than I love it,,251226534,2022-05-03 19:15:04
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,Evertything,Nothing,39426416,2022-04-19 00:18:11
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,Location is good. Clean. Modern,Little bit overpriced,16624896,2022-03-19 17:48:06
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,,there is no kitchen,185539725,2022-04-28 12:36:20
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,was ok,no bath tub,511347867,2022-04-03 14:40:34
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,,,532615325,2022-04-28 18:52:36
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,,,142299227,2022-03-31 10:34:18
8172077,Blue Diamond Hotel Jeddah فندق بلو دايموند جدة,https://www.booking.com/hotel/sa/blue-diamond.html,4.0,39.159913,21.514736,,,,2022-05-06 12:04:14
